4864.52963 14.290  0.003 11 40 A
4864.56974 14.292  0.003 11 40 A
4865.52740 14.277  0.003 11 40 A
4865.57255 14.279  0.003 11 40 A
4866.53437 14.305  0.003 11 40 A
4866.54343 14.292  0.003 11 40 A
4866.57465 14.300  0.003 11 40 A
4867.58212 14.308  0.003 11 40 A
4868.54477 14.300  0.003 11 40 A
4868.58178 14.302  0.003 11 40 A
4870.52433 14.301  0.003 11 40 A
4871.52270 14.290  0.003 11 40 A
4874.51953 14.289  0.003 11 40 A
4876.54323 14.276  0.003 11 40 A
4947.92041 14.278  0.003 11 40 A
4953.92420 14.265  0.003 11 40 A
